SubjID x02 x03 x04 x05 x06 x07 x08 x09 x10 x11 x12 x13 x14 x15 x16 x17 x01 Patterns FreqPatterns initial_gik1 initial_gik2 final_gik1 final_gik2
102142 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102143 1 1 1 1 1 1 2 1 1 1 2 1 2 2 1 1 2 111 33 0.5 0.5 1 0
102144 1 1 1 1 1 1 2 1 1 2 1 1 2 2 1 2 2 111 33 0.5 0.5 1 0
102145 2 1 1 1 1 3 3 1 1 2 1 1 2 1 1 1 2 211 39 0.5 0.5 0.5539 0.4461
102146 3 3 2 3 3 2 2 1 1 1 1 1 2 2 1 1 2 332 11 0.5 0.5 0 1
102147 3 3 2 1 1 1 3 1 1 2 1 1 2 2 1 2 2 332 11 0.5 0.5 0 1
102148 1 3 2 1 1 2 2 1 1 1 1 1 2 2 1 2 2 132 7 0.5 0.5 0.3333 0.6667
102149 1 3 2 1 1 3 3 1 1 2 1 1 2 2 1 1 2 132 7 0.5 0.5 0.3333 0.6667
102150 3 3 1 2 2 2 3 1 2 1 1 1 2 2 1 2 2 331 1 0.5 0.5 0.5177 0.4823
102151 2 3 2 2 2 1 2 1 1 2 1 1 2 2 1 1 2 232 7 0.5 0.5 0 1
102152 3 3 2 1 1 1 1 1 2 2 1 1 2 2 1 1 2 332 11 0.5 0.5 0 1
102153 3 1 1 1 1 3 2 1 2 2 4 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102154 3 1 1 1 1 2 2 1 1 2 3 2 1 1 2 1 2 311 103 0.5 0.5 1 0
102155 3 1 1 3 3 2 2 1 2 1 4 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102156 3 1 2 1 1 2 3 1 1 2 4 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102157 3 1 1 1 1 4 2 1 1 2 4 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102158 2 1 2 3 3 2 2 1 1 1 2 2 1 1 2 2 2 212 56 0.5 0.5 0 1
102159 3 1 1 1 1 1 1 1 1 2 4 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102160 3 1 1 3 3 4 3 1 1 1 1 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102161 3 1 1 2 2 1 2 1 1 2 1 2 1 1 2 2 2 311 103 0.5 0.5 1 0
102162 3 1 1 1 1 3 2 1 1 1 3 2 1 1 2 2 2 311 103 0.5 0.5 1 0
102163 1 1 1 2 2 1 3 1 1 2 3 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102164 3 1 2 1 1 4 2 1 1 2 3 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102165 3 1 2 1 1 3 2 1 1 2 2 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102166 3 1 1 1 1 3 2 1 1 1 4 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102167 2 1 1 1 1 1 2 1 1 1 2 2 1 1 2 2 2 211 39 0.5 0.5 0.5539 0.4461
102168 3 1 1 2 2 2 2 1 2 2 1 2 1 1 2 2 2 311 103 0.5 0.5 1 0
102169 3 1 1 3 3 3 2 1 1 2 1 2 1 1 2 1 2 311 103 0.5 0.5 1 0
102170 2 1 1 3 3 1 2 1 1 1 3 1 1 2 2 2 2 211 39 0.5 0.5 0.5539 0.4461
102171 2 1 1 1 1 3 2 1 2 1 3 2 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102172 1 1 1 3 3 3 2 1 1 1 2 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102173 3 2 1 4 3 2 3 1 1 1 1 2 1 1 2 2 2 321 14 0.5 0.5 0.5177 0.4823
102174 3 1 1 3 3 1 4 1 1 1 1 2 1 1 2 2 2 311 103 0.5 0.5 1 0
102175 1 1 1 1 1 4 3 1 1 1 4 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102176 3 1 1 1 1 3 2 1 1 2 1 2 1 1 2 2 2 311 103 0.5 0.5 1 0
102177 3 1 2 3 3 1 2 1 1 1 2 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102178 3 1 1 2 2 4 3 2 2 1 3 2 1 1 2 1 2 311 103 0.5 0.5 1 0
102179 3 1 1 3 3 3 3 1 1 2 3 2 1 1 2 1 2 311 103 0.5 0.5 1 0
102180 3 1 2 1 1 3 2 2 2 2 2 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102181 2 1 1 3 3 1 3 1 1 2 2 2 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102182 3 1 2 1 1 1 2 1 1 1 1 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102183 2 1 1 3 3 4 2 1 1 1 2 1 1 1 2 2 2 211 39 0.5 0.5 0.5539 0.4461
102184 3 1 1 1 1 3 2 2 2 1 1 2 1 1 2 1 2 311 103 0.5 0.5 1 0
102185 1 2 3 4 4 1 4 2 1 1 2 2 1 1 2 1 2 123 3 0.5 0.5 0.6667 0.3333
102186 2 1 2 3 3 1 4 1 1 1 2 2 1 1 2 2 2 212 56 0.5 0.5 0 1
102187 3 1 1 1 1 4 2 1 1 2 1 1 1 3 2 2 2 311 103 0.5 0.5 1 0
102188 1 1 2 1 1 2 2 1 1 2 3 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102189 1 1 2 1 1 2 2 1 1 1 3 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102190 3 1 2 1 1 1 2 1 2 1 3 1 1 2 2 1 2 312 78 0.5 0.5 0 1
102191 1 1 2 1 1 1 3 1 2 1 2 2 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102192 1 1 2 1 1 2 2 1 1 2 3 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102193 1 1 2 1 1 3 3 1 1 2 2 1 1 1 1 2 2 112 46 0.5 0.5 0.5539 0.4461
102194 3 1 2 1 1 1 2 1 1 1 3 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102195 2 1 2 1 1 1 2 1 1 2 3 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102196 2 1 2 1 1 4 2 1 2 1 3 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102197 2 1 2 1 1 1 2 1 1 1 1 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102198 1 1 2 1 1 3 3 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102199 3 1 2 1 1 4 3 1 1 2 3 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102200 2 1 2 1 1 3 2 1 1 1 1 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102201 3 1 2 1 1 1 2 1 1 2 3 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102202 1 1 2 1 1 2 2 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102203 3 1 2 1 1 2 2 1 1 2 2 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102204 3 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102205 2 1 2 1 1 2 2 1 1 1 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102206 3 1 2 3 3 3 3 1 1 2 1 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102207 2 1 2 1 1 1 2 1 1 2 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102208 1 1 2 1 1 1 3 1 2 2 1 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102209 1 1 2 1 1 1 2 1 1 2 3 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102210 3 1 2 1 1 4 3 1 1 1 3 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102211 2 1 1 1 1 2 2 1 1 2 3 1 1 1 2 2 2 211 39 0.5 0.5 0.5539 0.4461
102212 3 1 1 3 3 4 2 1 1 2 1 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102213 1 1 1 1 1 1 3 1 1 2 2 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102214 3 1 2 1 1 3 2 1 1 2 2 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102215 1 1 2 3 3 2 3 1 1 1 2 1 1 1 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102216 1 1 2 3 3 3 3 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102217 2 2 1 4 3 1 4 1 1 2 1 2 1 1 2 1 2 221 10 0.5 0.5 0.3333 0.6667
102218 1 1 2 1 1 2 3 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102219 3 1 2 1 1 2 3 1 2 2 2 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102220 2 1 2 1 1 4 3 1 1 1 1 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102221 3 1 2 3 3 2 3 1 1 2 2 2 1 1 2 2 2 312 78 0.5 0.5 0 1
102222 1 1 2 1 1 1 3 1 1 1 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102223 3 1 1 1 1 4 3 2 2 2 1 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102224 1 1 2 1 1 2 2 1 1 1 2 1 1 3 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102225 2 1 2 1 1 2 2 1 1 2 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102226 2 1 2 1 1 2 3 1 2 1 1 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102227 2 1 2 1 1 4 3 1 1 1 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102228 3 1 1 1 1 2 3 1 2 2 2 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102229 1 1 2 1 1 1 3 1 1 2 2 1 1 3 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102230 2 1 2 1 1 3 2 1 2 1 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102231 1 1 2 1 1 2 2 1 1 2 2 1 1 1 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102232 2 1 2 1 1 4 3 1 1 2 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102233 3 1 1 1 1 1 2 1 2 1 1 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102234 1 1 1 2 2 1 2 1 1 1 2 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102235 1 1 2 1 1 2 2 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102236 3 1 2 1 1 2 2 1 2 2 2 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102237 2 1 2 1 1 3 2 1 1 2 3 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102238 3 1 2 1 1 1 2 1 1 1 2 2 1 1 2 2 2 312 78 0.5 0.5 0 1
102239 1 1 2 1 1 4 3 1 1 2 1 1 1 1 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102240 3 2 2 4 3 4 4 1 2 2 3 2 1 1 2 1 2 322 14 0.5 0.5 0 1
102241 2 1 2 1 1 4 2 1 1 2 3 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102242 2 1 2 1 1 2 2 1 2 1 2 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102243 2 1 1 1 1 2 3 1 1 1 2 1 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102244 2 1 2 3 3 3 3 1 1 1 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102245 2 1 2 1 1 1 3 1 1 1 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102246 1 1 1 1 1 1 2 1 1 2 1 1 1 1 2 2 2 111 33 0.5 0.5 1 0
102247 2 1 2 1 1 3 2 1 1 2 1 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102248 2 1 2 1 1 2 2 1 1 2 1 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102249 1 1 2 1 1 1 2 1 1 2 1 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102250 3 1 2 1 1 1 2 1 1 1 1 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102251 2 1 1 2 2 2 4 1 2 1 2 1 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102252 1 1 2 2 2 4 4 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102253 3 2 1 4 3 4 4 1 2 1 2 1 1 1 2 1 2 321 14 0.5 0.5 0.5177 0.4823
102254 3 1 2 3 3 1 2 1 1 2 1 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102255 2 1 2 1 1 2 2 1 1 2 4 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102256 1 1 2 1 1 4 3 1 1 1 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102257 1 1 1 2 2 2 2 1 1 1 4 1 1 1 2 2 2 111 33 0.5 0.5 1 0
102258 1 1 1 3 3 4 4 1 1 1 4 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102259 3 1 1 2 2 1 3 1 1 2 2 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102260 1 2 1 4 3 4 3 1 1 1 1 2 1 1 2 2 2 121 5 0.5 0.5 0.6667 0.3333
102261 1 2 1 4 3 2 3 1 1 1 1 2 1 1 2 1 2 121 5 0.5 0.5 0.6667 0.3333
102262 2 1 2 3 3 2 2 1 1 1 2 1 1 2 2 2 2 212 56 0.5 0.5 0 1
102263 2 1 1 1 1 1 4 1 1 2 2 1 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102264 3 1 1 1 1 1 3 1 1 1 3 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102265 3 1 2 3 3 2 2 1 1 1 3 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102266 2 1 2 3 3 1 3 1 1 2 3 1 1 2 2 1 2 212 56 0.5 0.5 0 1
102267 3 2 2 4 3 4 3 1 1 2 4 1 1 1 2 1 2 322 14 0.5 0.5 0 1
102268 1 1 2 1 1 1 3 1 1 1 3 1 1 1 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102269 1 2 2 4 3 3 3 1 1 2 2 2 1 1 2 1 2 122 3 0.5 0.5 0.3333 0.6667
102270 2 2 2 4 3 1 4 1 1 1 2 2 1 1 2 1 2 222 13 0.5 0.5 0 1
102271 3 1 2 1 1 1 4 1 1 1 3 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102272 3 2 1 4 3 1 4 1 1 1 4 1 1 1 2 1 2 321 14 0.5 0.5 0.5177 0.4823
102273 3 1 1 1 1 2 2 1 1 2 2 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102274 2 1 1 3 3 3 3 1 2 1 1 2 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102275 3 2 2 4 3 2 4 1 1 1 2 2 1 1 2 1 2 322 14 0.5 0.5 0 1
102276 3 1 2 3 3 2 3 1 1 2 4 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102277 1 1 2 1 1 3 2 1 1 1 2 1 1 3 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102278 3 2 3 4 4 2 4 2 1 1 2 2 1 1 2 2 2 323 1 0.5 0.5 0.5177 0.4823
102279 1 1 2 3 3 3 3 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102280 3 1 2 3 3 2 3 1 1 2 2 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102281 1 1 2 1 1 4 3 1 1 1 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102282 2 2 1 4 3 3 3 1 2 1 4 1 1 1 2 2 2 221 10 0.5 0.5 0.3333 0.6667
102283 3 1 2 1 1 2 2 1 1 2 2 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102284 2 1 2 3 3 1 3 1 1 2 2 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102285 1 1 2 1 1 1 2 1 1 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102286 3 2 1 4 3 1 4 1 1 1 1 2 1 1 2 1 2 321 14 0.5 0.5 0.5177 0.4823
102287 3 1 2 1 1 1 2 1 1 1 1 2 1 1 2 2 2 312 78 0.5 0.5 0 1
102288 3 1 2 1 1 4 3 1 1 1 3 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102289 1 1 2 3 3 3 3 1 1 2 4 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102290 3 2 1 4 2 3 3 1 1 1 1 2 1 2 2 1 2 321 14 0.5 0.5 0.5177 0.4823
102291 1 2 2 4 3 2 3 1 1 1 1 2 1 1 2 2 2 122 3 0.5 0.5 0.3333 0.6667
102292 3 1 2 1 1 3 3 1 1 2 3 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102293 3 1 2 3 3 2 2 1 1 2 3 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102294 3 1 2 1 1 4 4 1 2 2 4 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102295 2 2 2 4 3 3 4 1 1 1 2 2 1 1 2 1 2 222 13 0.5 0.5 0 1
102296 2 1 2 1 1 2 3 1 1 2 3 1 1 1 2 1 2 212 56 0.5 0.5 0 1
102297 3 1 2 2 2 4 3 1 1 2 4 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102298 2 2 1 4 3 3 4 1 1 2 1 2 1 1 2 2 2 221 10 0.5 0.5 0.3333 0.6667
102299 3 1 2 1 1 2 2 1 1 2 1 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102300 3 1 1 1 1 2 2 1 2 1 1 1 1 1 2 2 2 311 103 0.5 0.5 1 0
102301 2 2 1 4 3 4 3 1 1 2 2 2 1 1 2 1 2 221 10 0.5 0.5 0.3333 0.6667
102302 2 1 1 1 1 3 2 1 1 2 2 1 1 1 2 2 2 211 39 0.5 0.5 0.5539 0.4461
102303 2 2 2 4 4 4 4 1 1 2 1 2 1 1 2 1 2 222 13 0.5 0.5 0 1
102304 3 1 2 2 2 2 2 2 1 1 1 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102305 1 1 2 1 1 1 2 1 2 1 4 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102306 3 1 1 2 2 3 3 1 1 1 4 2 1 1 2 1 2 311 103 0.5 0.5 1 0
102307 3 1 2 1 1 1 2 2 2 1 1 2 1 1 2 2 2 312 78 0.5 0.5 0 1
102308 3 1 1 2 2 3 3 1 1 1 3 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102309 3 1 2 2 2 3 2 1 1 1 3 2 1 1 2 1 2 312 78 0.5 0.5 0 1
102310 3 2 1 4 2 3 2 1 1 2 1 2 1 1 2 1 2 321 14 0.5 0.5 0.5177 0.4823
102311 3 2 2 4 3 2 4 1 1 2 1 2 1 1 2 1 2 322 14 0.5 0.5 0 1
102312 3 1 2 3 3 4 4 1 1 2 4 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102313 1 1 2 3 3 2 3 1 1 2 4 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102314 3 1 2 3 3 2 3 1 1 2 2 1 1 1 2 1 2 312 78 0.5 0.5 0 1
102315 2 2 2 4 3 2 2 1 1 2 4 1 1 1 2 1 2 222 13 0.5 0.5 0 1
102316 2 2 2 4 1 3 4 1 1 2 1 2 1 1 2 1 2 222 13 0.5 0.5 0 1
102317 3 2 2 4 3 2 2 1 1 1 3 1 1 1 2 1 2 322 14 0.5 0.5 0 1
102318 3 1 1 3 3 3 4 1 1 2 1 2 1 1 2 2 2 311 103 0.5 0.5 1 0
102319 2 1 2 1 1 2 2 1 1 1 3 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102320 2 1 1 1 1 4 3 1 1 1 3 1 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102321 2 1 1 2 2 4 2 1 1 2 3 1 1 1 2 1 2 211 39 0.5 0.5 0.5539 0.4461
102322 3 1 1 1 1 3 3 1 1 1 1 1 1 1 2 1 2 311 103 0.5 0.5 1 0
102323 1 1 1 1 1 3 2 1 1 2 1 1 1 1 2 1 2 111 33 0.5 0.5 1 0
102324 3 1 2 1 1 2 2 1 2 2 2 1 1 1 2 2 2 312 78 0.5 0.5 0 1
102325 1 1 2 1 1 1 2 1 2 2 3 1 1 2 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102326 1 1 2 1 1 2 2 2 2 2 1 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102327 1 1 2 1 1 1 2 1 2 2 1 1 1 1 2 2 2 112 46 0.5 0.5 0.5539 0.4461
102328 1 1 2 1 1 3 2 2 2 2 2 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102329 1 1 2 1 1 1 2 1 2 2 3 1 1 1 2 1 2 112 46 0.5 0.5 0.5539 0.4461
102330 2 1 2 1 1 2 2 1 1 1 2 1 1 1 2 2 2 212 56 0.5 0.5 0 1
102331 2 1 2 1 1 1 2 1 2 1 1 2 1 2 2 2 2 212 56 0.5 0.5 0 1
102332 2 3 2 1 1 1 2 1 1 2 1 1 1 2 2 1 2 232 7 0.5 0.5 0 1
102333 2 3 2 1 1 3 3 1 2 1 3 1 1 2 2 1 2 232 7 0.5 0.5 0 1
102334 1 1 2 1 1 1 1 1 1 2 1 1 2 1 1 2 2 112 46 0.5 0.5 0.5539 0.4461
102335 3 1 2 1 1 4 3 1 1 2 1 1 2 1 1 2 2 312 78 0.5 0.5 0 1
102336 2 1 2 1 1 1 2 1 1 1 1 1 2 1 1 1 2 212 56 0.5 0.5 0 1
102337 3 1 2 3 3 4 3 1 1 2 1 1 2 1 1 1 2 312 78 0.5 0.5 0 1
102338 2 3 2 4 2 1 3 1 1 1 1 2 1 2 2 1 2 232 7 0.5 0.5 0 1
102339 3 3 2 1 1 3 3 1 1 2 2 2 1 2 2 2 2 332 11 0.5 0.5 0 1
102340 3 3 2 2 2 3 2 1 1 2 1 1 1 2 2 1 2 332 11 0.5 0.5 0 1
102341 3 3 2 1 1 3 2 1 1 2 1 1 2 2 1 2 2 332 11 0.5 0.5 0 1
102342 1 3 2 1 1 1 1 1 1 2 1 1 2 2 1 2 2 132 7 0.5 0.5 0.3333 0.6667
